date,open,high,low,close,volume
2022-05-31,2263.42,2326.735,2253.4,2279.07,87622
2022-06-01,2304.36,2343.0,2273.325,2281.12,62519
2022-06-02,2270.0,2357.44,2267.215,2355.35,62177
2022-06-03,2313.8,2322.525,2275.62,2289.82,66425
2022-06-06,2332.47,2386.63,2332.47,2338.64,50248
2022-06-07,2311.0,2352.7,2303.05,2343.65,83965
2022-06-08,2333.935,2369.1,2333.935,2345.15,43545
2022-06-09,2333.3,2365.69,2297.6,2297.6,44118
2022-06-10,2255.625,2269.75,2218.24,2228.0,62730
2022-06-13,2155.75,2182.44,2132.76,2137.7,70640
2022-06-14,2139.955,2168.93,2129.4,2143.58,53757
2022-06-15,2177.68,2237.77,2165.23,2207.52,69029
2022-06-16,2160.45,2184.68,2117.21,2133.51,74673
2022-06-17,2131.74,2183.95,2118.115,2155.12,65066
2022-06-21,2187.75,2252.965,2186.36,2239.8,76661
2022-06-22,2216.6,2273.42,2216.6,2239.8,37169
2022-06-23,2256.06,2260.85,2221.29,2254.36,52081
2022-06-24,2272.81,2372.32,2272.81,2370.76,117275
2022-06-27,2378.7,2383.125,2321.675,2331.43,65131
2022-06-28,2329.19,2357.0,2249.23,2252.55,52904
2022-06-29,2245.99,2265.4,2235.57,2245.13,34484
2022-06-30,2210.24,2223.69,2148.23,2187.59,78010
2022-07-01,2168.14,2189.24,2143.38,2179.9,89261
2022-07-05,2150.31,2279.07,2129.1,2279.07,74715
2022-07-06,2282.69,2326.5,2250.1,2302.75,64627
2022-07-07,2319.875,2395.345,2313.7,2386.22,60909
2022-07-08,2352.93,2406.4,2352.93,2403.47,49772
2022-07-11,2370.25,2370.25,2326.22,2330.76,50217
2022-07-12,2345.43,2350.325,2293.02,2297.18,32406
2022-07-13,2252.3,2302.255,2238.13,2243.02,91427
2022-07-14,2205.38,2239.095,2187.7,2228.62,68561
2022-07-15,2261.27,2276.01,2237.05,2253.47,53725
2022-07-18,113.65,114.76,109.3,109.92,717561
2022-07-19,111.745,114.8,110.7,114.55,778732
2022-07-20,114.02,116.28,113.32,114.67,779267
2022-07-21,115.06,115.21,111.92,115.04,598596
2022-07-22,111.74,113.16,107.6,108.38,1755705
2022-07-25,108.91,110.55,107.04,108.22,1017789
2022-07-26,107.42,107.72,104.77,105.5,1171876
2022-07-27,109.57,114.4,108.435,113.57,1009230
2022-07-28,112.78,114.61,111.97,114.61,336271
2022-07-29,113.4,116.885,113.4,116.62,487745
2022-08-01,115.5,117.1,114.71,115.5,335046
2022-08-02,114.48,117.05,114.3,115.9,280417
2022-08-03,116.43,119.4,116.31,118.77,655904
2022-08-04,118.26,119.43,117.72,118.86,219062
2022-08-05,116.81,118.83,116.71,118.21,366202
2022-08-08,119.17,120.86,117.845,118.16,369384
2022-08-09,118.01,118.19,116.59,117.51,338492
2022-08-10,119.85,121.77,119.46,120.65,690147
2022-08-11,122.24,122.34,119.56,119.85,475397
2022-08-12,121.11,122.65,120.5,122.62,499234
2022-08-15,122.12,123.25,121.58,122.89,484399
2022-08-16,122.36,123.185,121.545,122.5,455512
2022-08-17,120.91,122.075,120.2,120.35,440149
2022-08-18,120.22,121.67,119.61,120.85,346033
2022-08-19,119.85,119.92,117.705,118.11,460947
2022-08-22,115.9,116.47,114.675,115.09,443178
2022-08-23,114.35,115.89,114.35,114.77,407911
2022-08-24,114.45,115.71,113.79,114.73,449505
2022-08-25,115.17,117.77,115.13,117.72,408213
2022-08-26,115.88,116.25,111.25,111.33,734524
2022-08-29,110.74,111.95,109.83,110.31,665584
2022-08-30,110.975,111.32,108.8,109.94,481418
2022-08-31,111.61,111.77,109.05,109.09,415624
2022-09-01,109.16,111.15,108.2,110.665,525411
2022-09-02,111.31,111.66,108.14,108.71,501498
2022-09-06,108.14,108.88,106.56,107.51,431934
2022-09-07,107.74,110.97,107.67,110.46,780443
2022-09-08,109.09,110.565,108.09,109.39,621978
2022-09-09,110.11,112.0,110.11,111.78,703569
2022-09-12,111.995,112.64,110.93,111.91,493317
2022-09-13,108.71,109.34,105.0,105.33,1118595
2022-09-14,105.46,106.1,104.54,105.89,806556
2022-09-15,104.995,106.18,103.32,103.89,938462
2022-09-16,102.85,104.02,101.92,103.55,1225998
2022-09-19,102.51,104.0,102.37,103.86,497752
2022-09-20,102.81,103.17,101.135,101.86,773130
2022-09-21,102.27,103.445,100.0,100.0,612310
2022-09-22,99.46,101.64,99.42,100.55,576903
2022-09-23,100.02,100.04,98.02,99.19,657478
2022-09-26,98.62,100.4,98.4,98.79,568898
2022-09-27,99.94,100.45,97.35,98.09,558446
2022-09-28,98.17,101.4,97.84,100.73,907224
2022-09-29,99.17,99.17,96.52,98.11,578067
2022-09-30,97.65,99.48,96.05,96.17,592334
2022-10-03,97.2,99.96,97.04,99.32,547333
2022-10-04,101.09,102.71,101.09,102.47,579450
2022-10-05,100.75,102.74,99.77,102.25,615986
2022-10-06,101.535,103.72,101.52,102.27,413307
2022-10-07,100.62,101.38,99.22,99.63,599889
2022-10-10,99.86,99.98,97.875,98.72,347188
2022-10-11,98.3,100.115,97.26,98.08,573796
2022-10-12,98.22,99.63,97.74,98.32,413414
2022-10-13,95.82,100.51,95.3,99.64,1241970
2022-10-14,100.65,101.25,97.04,97.26,621908
2022-10-17,99.66,101.71,99.6,100.82,648658
2022-10-18,104.0,104.22,100.68,101.42,775327
2022-10-19,100.68,101.635,99.65,100.35,601216
2022-10-20,100.78,102.995,99.985,100.48,841782
2022-10-21,98.33,101.62,98.29,101.5,1298592
2022-10-24,102.14,103.09,100.31,102.975,898520
2022-10-25,103.295,105.09,103.04,104.84,692766
2022-10-26,96.83,98.535,94.62,94.85,3057691
2022-10-27,94.29,95.08,91.91,92.49,1732194
2022-10-28,92.54,96.855,92.35,96.56,1278581
2022-10-31,95.8,96.33,94.38,94.65,951561
2022-11-01,95.78,96.165,90.43,90.52,3325535
2022-11-02,90.92,91.29,87.01,87.04,2384237
2022-11-03,86.34,86.55,83.46,83.5,2248897
2022-11-04,85.6,86.72,83.885,86.69,1253426
2022-11-07,87.37,88.925,86.96,88.68,557845
2022-11-08,89.2,90.4,87.66,88.94,793712
2022-11-09,88.48,89.475,87.365,87.43,677682
2022-11-10,92.355,94.545,91.65,94.1,1584643
2022-11-11,94.82,97.355,94.165,96.8,1555990
2022-11-14,95.51,97.17,95.16,95.99,689703
2022-11-15,98.76,100.39,97.02,98.74,783344
2022-11-16,98.08,99.81,97.91,99.025,491493
2022-11-17,97.16,99.46,97.1,98.54,431691
2022-11-18,99.1,99.1,96.75,97.82,424542
2022-11-21,97.64,98.71,95.67,95.87,499809
2022-11-22,96.15,97.54,94.455,97.31,336375
2022-11-23,97.34,99.06,97.34,98.86,427573
2022-11-25,98.39,98.91,97.54,97.62,144021
2022-11-28,97.14,97.77,95.905,96.26,522845
2022-11-29,96.04,96.38,94.42,95.42,509789
2022-11-30,95.12,101.45,94.67,101.41,571726
2022-12-01,101.44,102.57,100.68,101.31,527488
2022-12-02,99.28,101.09,99.23,100.86,419069
2022-12-05,99.85,101.745,99.365,99.89,524913
2022-12-06,99.83,100.14,96.79,97.34,409221
2022-12-07,96.8,97.28,95.04,95.14,628797
2022-12-08,95.7,95.85,93.805,93.98,1119423
2022-12-09,94.02,94.48,93.02,93.06,591914
2022-12-12,92.96,93.85,91.925,93.485,590403
2022-12-13,98.28,99.78,95.4,95.91,889271
2022-12-14,95.56,97.22,94.0,95.33,558036
2022-12-15,93.54,94.02,90.43,91.26,654156
2022-12-16,91.05,91.72,90.03,90.86,613512
2022-12-19,90.91,91.045,88.94,89.14,482182
2022-12-20,88.77,89.76,88.06,89.66,452045
2022-12-21,89.68,90.9,88.97,90.25,320201
2022-12-22,88.93,89.12,86.975,88.29,735118
2022-12-23,87.68,90.08,87.68,89.81,255178
2022-12-27,89.26,89.48,87.55,87.96,265046
2022-12-28,87.505,88.52,86.385,86.45,439402
2022-12-29,87.02,89.35,87.02,88.93,330110
2022-12-30,87.22,88.82,87.05,88.73,334551
2023-01-03,89.89,91.55,89.05,89.69,356727
2023-01-04,91.02,91.24,87.85,88.69,728126
2023-01-05,87.97,88.2,86.56,86.79,768375
2023-01-06,87.46,88.46,85.58,88.14,347313
2023-01-09,89.15,90.79,88.59,88.78,629104
2023-01-10,86.82,89.465,86.75,89.25,499403
2023-01-11,90.1,92.32,89.82,92.25,445460
2023-01-12,92.42,92.61,90.58,91.88,447127
2023-01-13,91.61,92.96,90.93,92.79,499176
2023-01-17,92.87,92.93,90.86,92.16,502252
2023-01-18,92.955,93.575,91.405,91.8,343198
2023-01-19,91.58,94.395,91.51,93.91,713882
2023-01-20,95.91,99.4,95.91,99.26,1218883
2023-01-23,99.15,101.38,98.78,101.21,852180
2023-01-24,99.56,101.05,98.7,99.19,791159
2023-01-25,97.02,97.7,95.3,96.71,483583
2023-01-26,98.23,99.2,96.82,99.17,859266
2023-01-27,99.01,101.56,99.01,100.69,1058113
2023-01-30,98.74,99.34,97.595,97.96,457291
2023-01-31,97.86,99.89,97.82,99.89,342533
2023-02-01,99.89,102.17,98.43,101.41,570009
2023-02-02,106.81,108.81,106.56,108.69,1385682
2023-02-03,103.49,108.0,103.33,105.2,806623
2023-02-06,102.6,104.68,102.22,103.475,497891
2023-02-07,103.68,108.66,103.56,108.03,919152
2023-02-08,102.64,103.56,98.48,100.015,2042085
2023-02-09,100.52,100.56,93.88,95.55,3763236
2023-02-10,95.765,97.0,94.54,94.82,1562598
2023-02-13,95.01,95.34,94.05,94.97,1444096
2023-02-14,94.69,95.17,92.65,94.945,795295
2023-02-15,94.78,97.33,94.37,97.09,776562
2023-02-16,95.56,97.86,94.99,95.77,753428
2023-02-17,95.04,95.675,93.46,94.58,568367
2023-02-21,93.2,93.41,92.0,92.065,738262
2023-02-22,91.98,92.36,90.88,91.83,796243
2023-02-23,92.04,92.04,90.01,91.07,706464
2023-02-24,89.59,90.09,88.87,89.39,451876
2023-02-27,90.2,90.4,89.61,90.13,377496
2023-02-28,89.62,91.45,89.59,90.3,313696
2023-03-01,90.17,91.17,89.855,90.56,270450
2023-03-02,89.88,92.475,89.81,92.32,432451
2023-03-03,92.74,94.11,92.74,94.025,1467069
2023-03-06,94.38,96.295,94.36,95.61,924899
2023-03-07,95.48,96.05,93.85,94.18,511715
2023-03-08,94.6,96.235,94.48,94.69,476445
2023-03-09,94.56,95.895,92.38,92.68,590334
2023-03-10,92.52,93.18,90.8,91.02,623677
2023-03-13,90.54,93.05,89.97,91.65,619454
2023-03-14,93.05,94.81,92.83,94.24,457051
2023-03-15,93.465,97.24,93.04,96.61,536232
2023-03-16,96.64,101.945,95.885,101.06,955092
2023-03-17,100.87,103.47,100.78,102.5,741802
2023-03-20,101.05,102.56,100.81,101.98,500143
2023-03-21,101.98,105.96,101.935,105.86,785119
2023-03-22,105.11,107.49,104.22,104.27,912528
2023-03-23,105.93,107.095,105.42,106.23,693480
2023-03-24,105.775,106.15,104.755,106.09,602740
2023-03-27,105.28,105.35,102.67,103.11,327259
2023-03-28,102.83,102.895,100.28,101.41,970681
2023-03-29,102.79,102.79,101.055,101.9,472142
2023-03-30,101.41,101.59,100.34,101.35,425107
2023-03-31,101.6,104.17,101.45,103.985,377461
2023-04-03,102.535,104.95,102.38,104.93,232377
2023-04-04,104.86,106.07,104.63,105.14,352372
2023-04-05,106.13,106.525,104.155,104.96,383688
2023-04-06,105.79,109.61,104.86,108.88,492241
2023-04-10,107.42,107.945,105.61,106.96,394858
2023-04-11,106.78,107.19,105.31,106.13,328706
2023-04-12,107.41,107.56,104.98,105.26,357109
2023-04-13,106.47,108.265,106.47,108.2,357567
2023-04-14,107.63,109.555,107.63,109.49,483495
2023-04-17,105.35,106.705,105.35,106.45,679561
2023-04-18,107.015,107.04,104.79,105.14,441940
2023-04-19,104.21,105.71,103.815,105.0,198837
2023-04-20,104.65,106.885,104.65,105.92,315007
2023-04-21,106.05,106.63,105.5,105.92,288094
2023-04-24,106.09,107.295,105.425,106.8,338351
2023-04-25,106.63,107.35,104.56,104.67,333206
2023-04-26,105.54,107.0,103.27,104.4,846519
2023-04-27,105.345,109.15,104.43,108.36,469254
2023-04-28,107.69,108.24,106.06,108.22,472899
2023-05-01,107.62,108.66,107.595,107.7,275325
2023-05-02,107.65,107.71,104.51,105.99,221476
2023-05-03,106.18,108.09,105.65,106.12,303076
2023-05-04,106.29,106.29,104.735,105.2,373150
2023-05-05,105.32,106.425,104.77,106.22,195411
2023-05-08,105.82,108.415,105.795,108.21,169953
2023-05-09,108.79,110.535,107.725,107.95,258025
2023-05-10,108.52,113.48,108.52,112.28,523122
2023-05-11,115.88,118.435,114.98,116.92,747346
2023-05-12,116.99,118.125,116.56,117.94,392026
2023-05-15,116.57,118.74,116.555,116.98,278688
2023-05-16,116.965,121.2,116.965,120.08,451159
2023-05-17,120.19,122.28,119.47,121.4,317333
2023-05-18,121.61,123.9,121.56,123.54,346719
2023-05-19,124.19,126.46,122.73,123.28,285722
2023-05-22,123.68,127.0,123.68,125.86,454855
2023-05-23,124.93,125.37,123.05,123.32,364136
2023-05-24,121.86,122.7,120.755,121.66,339760
2023-05-25,125.25,125.96,122.925,124.34,685227
2023-05-26,123.925,125.99,123.35,125.42,399353
2023-05-30,126.2,126.2,122.91,124.63,380204
2023-05-31,123.75,124.885,123.22,123.565,319292
2023-06-01,123.51,125.03,123.34,124.37,327883
2023-06-02,124.58,126.74,124.38,125.13,271986
2023-06-05,124.45,127.99,124.43,126.64,375056
2023-06-06,126.46,128.87,125.99,127.87,298364
2023-06-07,127.65,129.52,122.65,123.0,466569
2023-06-08,122.45,123.72,122.05,122.65,350899
2023-06-09,122.63,124.28,122.43,122.9,457577
2023-06-12,123.35,124.75,122.35,124.4,362227
2023-06-13,125.68,125.835,123.845,124.45,622997
2023-06-14,123.895,124.76,122.26,124.38,312484
2023-06-15,123.98,126.16,123.17,125.815,306178
2023-06-16,126.41,126.565,123.8,124.12,374137
2023-06-20,123.59,125.175,122.86,123.85,280813
2023-06-21,123.11,123.38,120.9,121.25,253863
2023-06-22,120.56,123.93,119.63,123.89,356432
2023-06-23,122.22,123.4,121.93,123.01,330978
2023-06-26,121.61,122.59,119.01,119.11,258376
2023-06-27,117.83,119.89,116.93,119.03,726467
2023-06-28,117.91,121.27,117.64,121.12,309651
2023-06-29,120.16,120.905,119.21,120.0,318503
2023-06-30,121.17,122.025,120.89,120.94,201155
2023-07-03,120.39,121.01,119.715,120.59,168862
2023-07-05,120.4,123.33,120.37,122.65,278529
2023-07-06,120.64,121.125,119.26,120.95,174329
2023-07-07,120.93,121.74,120.095,120.17,354156
2023-07-10,119.03,119.03,116.65,116.83,683698
2023-07-11,116.43,118.22,115.89,117.69,191441
2023-07-12,119.45,120.95,119.02,119.61,262320
2023-07-13,121.74,125.325,121.15,124.865,583044
2023-07-14,125.16,127.07,124.96,125.72,274822
2023-07-17,126.19,127.265,124.5,125.04,425654
2023-07-18,124.925,124.97,123.32,124.09,267351
2023-07-19,124.49,125.375,122.47,122.765,261801
2023-07-20,122.29,124.695,118.7,119.55,518899
2023-07-21,120.82,121.24,119.11,120.3,458683
2023-07-24,121.96,123.3,121.39,121.9,345412
2023-07-25,121.84,123.665,121.57,122.78,434070
2023-07-26,130.33,131.37,128.73,129.71,718281
2023-07-27,131.88,133.59,129.22,129.92,623109
2023-07-28,130.975,134.03,130.94,132.95,425613
2023-07-31,133.01,133.77,132.14,133.11,221349
2023-08-01,130.87,132.89,130.82,131.92,210726
2023-08-02,129.8,130.385,127.87,128.68,456120
2023-08-03,128.43,129.735,127.78,128.765,140716
2023-08-04,129.705,131.86,128.32,128.53,215246
2023-08-07,129.72,132.06,129.52,131.96,204548
2023-08-08,131.145,131.93,130.14,131.84,183016
2023-08-09,132.31,132.47,129.505,130.12,197540
2023-08-10,132.07,132.62,130.09,130.22,198361
2023-08-11,129.06,130.425,128.76,130.2,157003
2023-08-14,129.84,131.9,129.67,131.85,302775
2023-08-15,131.68,131.98,129.86,130.31,152652
2023-08-16,129.26,130.88,128.5,129.1,214852
2023-08-17,130.46,132.49,129.865,130.41,293550
2023-08-18,129.04,129.78,127.02,128.1,392288
2023-08-21,127.93,129.23,127.18,128.89,117025
2023-08-22,129.405,130.93,129.0,129.67,161634
2023-08-23,130.92,134.06,130.855,133.19,350645
2023-08-24,134.59,134.9,130.33,130.42,181898
2023-08-25,130.2,131.29,128.11,130.66,267682
2023-08-28,132.04,133.22,130.87,131.76,252507
2023-08-29,133.03,137.245,133.03,135.51,334553
2023-08-30,135.65,137.245,135.155,136.94,524632
2023-08-31,137.16,138.39,136.84,137.37,559600
2023-09-01,138.33,138.33,135.98,136.8,278413
2023-09-05,136.48,137.365,135.57,136.68,440998
2023-09-06,137.11,137.48,134.72,135.4,246193
2023-09-07,134.63,136.57,133.99,136.22,180307
2023-09-08,135.95,137.48,135.95,137.2,177138
2023-09-11,137.41,138.2,136.59,137.79,180126
2023-09-12,137.16,137.62,135.94,136.1,189118
2023-09-13,135.92,137.7,134.95,137.52,214455
2023-09-14,138.47,139.55,137.06,138.97,230063
2023-09-15,138.86,139.35,137.23,138.31,406288
2023-09-18,137.63,139.92,137.63,138.99,181793
2023-09-19,138.31,139.14,137.525,138.83,172039
2023-09-20,138.53,138.75,134.53,134.63,266627
2023-09-21,132.37,133.14,131.17,131.35,275968
2023-09-22,131.87,132.995,130.55,131.21,158963
2023-09-25,130.8,132.21,130.06,132.19,169332
2023-09-26,131.09,131.405,128.23,129.49,321413
2023-09-27,129.47,131.69,129.47,131.465,257711
2023-09-28,130.88,134.12,130.8,133.15,186252
2023-09-29,133.91,134.82,131.39,131.87,222224
2023-10-02,132.16,135.35,132.08,135.18,216883
2023-10-03,134.94,135.23,132.815,133.35,606493
2023-10-04,133.74,136.56,133.46,136.18,340237
2023-10-05,136.17,136.45,134.49,136.0,198821
2023-10-06,135.3,139.17,135.29,138.73,304076
2023-10-09,137.89,139.97,136.72,139.52,301371
2023-10-10,139.43,140.7,138.45,139.19,300401
2023-10-11,139.86,142.21,139.86,141.7,250129
2023-10-12,142.28,142.33,139.465,140.27,239102
2023-10-13,140.72,141.24,137.985,138.6,257988
2023-10-16,139.77,140.89,139.375,140.49,260501
2023-10-17,140.0,141.23,138.57,141.0,349106
2023-10-18,140.72,141.98,138.71,139.3,232872
2023-10-19,139.8,140.995,138.63,138.95,341335
2023-10-20,138.235,139.0,136.25,136.71,298543
2023-10-23,136.41,139.0,135.21,137.86,290310
2023-10-24,139.16,140.67,138.77,140.14,368966
2023-10-25,129.76,129.76,126.095,126.66,1303350
2023-10-26,124.47,125.44,122.35,123.44,476334
2023-10-27,124.11,124.37,121.5,123.36,525074
2023-10-30,124.37,126.54,123.88,125.74,280781
2023-10-31,126.36,126.51,123.95,125.27,327040
2023-11-01,125.22,127.72,124.97,127.59,400984
2023-11-02,129.65,130.06,128.13,128.6,374371
2023-11-03,129.33,130.71,129.03,130.34,247926
2023-11-06,130.3,131.56,129.98,131.49,165191
2023-11-07,131.98,133.25,131.205,132.44,262417
2023-11-08,132.47,133.525,132.225,133.26,191030
2023-11-09,133.47,133.96,131.535,131.74,220381
2023-11-10,131.69,134.265,130.89,134.11,359251
2023-11-13,133.35,134.09,132.78,133.65,467811
2023-11-14,135.66,137.23,135.125,135.41,327782
2023-11-15,136.7,136.81,135.33,136.43,224382
2023-11-16,137.06,138.85,136.11,138.7,461335
2023-11-17,137.545,137.755,135.48,136.97,587371
2023-11-20,135.705,138.41,135.705,137.96,388866
2023-11-21,138.13,138.95,137.705,138.64,280617
2023-11-22,139.28,141.07,139.28,140.02,282581
2023-11-24,139.61,139.665,137.5,138.28,174507
2023-11-27,137.55,139.63,137.55,138.06,306823
2023-11-28,137.66,138.66,137.04,138.61,194611
2023-11-29,139.05,139.61,136.295,136.44,641858
2023-11-30,136.51,136.94,132.825,133.86,512079
2023-12-01,133.325,133.48,132.165,133.29,623261
2023-12-04,131.24,131.375,129.41,130.66,546036
2023-12-05,130.37,133.51,129.745,132.45,341491
2023-12-06,132.94,133.31,131.32,131.49,392305
2023-12-07,136.69,139.99,136.28,138.415,497172
2023-12-08,135.79,137.98,135.66,136.6,472802
2023-12-11,133.99,134.78,132.89,134.7,387835
2023-12-12,133.46,134.515,132.95,133.63,651981
2023-12-13,134.685,134.745,132.97,133.93,419806
2023-12-14,134.735,135.025,131.08,133.2,568717
2023-12-15,133.29,134.81,132.72,133.72,446761
2023-12-18,133.96,138.35,133.91,137.14,416610
2023-12-19,137.97,138.695,137.45,138.11,260444
2023-12-20,140.31,143.06,139.44,139.68,584145
2023-12-21,140.89,142.02,140.5,141.79,336442
2023-12-22,142.285,143.23,142.07,142.8,416180
2023-12-26,143.07,143.94,142.535,142.85,163551
2023-12-27,142.825,143.28,141.065,141.5,254857
2023-12-28,141.84,142.19,140.89,141.34,234594
2023-12-29,140.665,141.37,139.91,140.95,180997
2024-01-02,139.82,140.61,137.835,139.59,258633
2024-01-03,138.71,141.075,138.51,140.36,263627
2024-01-04,139.76,140.635,138.02,138.09,221206
2024-01-05,138.44,138.8,136.87,137.36,236575
2024-01-08,138.08,140.62,137.89,140.47,201427
2024-01-09,140.23,142.79,139.82,142.54,276644
2024-01-10,142.62,144.515,142.58,143.73,289803
2024-01-11,144.895,146.62,142.27,143.7,234230
2024-01-12,144.43,144.73,143.53,144.21,154176
2024-01-16,143.655,145.79,143.09,144.07,294301
2024-01-17,143.16,143.3,140.51,142.86,377644
2024-01-18,143.61,145.585,143.42,144.96,293326
2024-01-19,146.18,148.0,145.8,147.94,353853
2024-01-22,148.99,150.0,147.58,147.73,241422
2024-01-23,147.49,148.855,147.37,148.74,152377
2024-01-24,150.37,151.55,149.91,150.34,262739
2024-01-25,151.54,154.76,151.38,153.67,306277
2024-01-26,152.86,154.08,152.82,153.84,317882
2024-01-29,153.675,155.2,152.92,154.87,335348
2024-01-30,154.06,155.04,152.78,152.98,504290
2024-01-31,145.12,145.555,141.57,141.73,895195
2024-02-01,143.67,144.52,142.29,142.74,477215
2024-02-02,141.055,143.88,138.19,143.53,804525
2024-02-05,143.99,146.6,143.99,144.91,455504
2024-02-06,145.96,146.73,144.54,145.46,272358
2024-02-07,146.05,146.99,145.245,146.78,275495
2024-02-08,147.07,147.575,146.43,147.27,415003
2024-02-09,147.95,150.645,147.53,150.195,267015
2024-02-12,149.68,150.58,148.63,148.785,191737
2024-02-13,145.89,148.02,145.12,146.43,213478
2024-02-14,147.405,147.79,145.59,147.11,155912
2024-02-15,144.5,144.74,141.88,143.98,430470
2024-02-16,144.21,144.43,141.53,141.76,264803
2024-02-20,140.8,143.285,140.8,142.26,225551
2024-02-21,142.45,143.97,141.91,143.85,238747
2024-02-22,146.15,146.15,144.07,145.25,281889
2024-02-23,145.13,145.93,144.81,145.29,209493
2024-02-26,143.33,143.65,138.74,138.77,637429
2024-02-27,139.37,140.48,138.52,140.1,387195
2024-02-28,139.095,139.23,136.66,137.45,398918
2024-02-29,138.36,139.94,137.57,139.68,448731
2024-03-01,139.61,140.0,137.98,138.07,733846
2024-03-04,136.555,136.605,132.89,134.15,744825
2024-03-05,132.73,134.01,131.57,133.77,602804
2024-03-06,134.55,134.61,131.955,132.56,522550
2024-03-07,133.91,135.82,132.68,135.22,314689
2024-03-08,134.86,138.97,134.86,136.32,481400
2024-03-11,137.37,139.975,137.37,138.95,523654
2024-03-12,138.365,140.275,138.35,139.58,363211
2024-03-13,140.19,142.14,140.07,140.78,300361
2024-03-14,142.35,144.69,141.54,144.37,560148
2024-03-15,143.59,144.27,141.145,142.21,547826
2024-03-18,149.485,152.9,148.16,148.49,630774
2024-03-19,149.1,149.61,147.05,147.91,193009
2024-03-20,149.25,149.76,147.72,149.67,265827
2024-03-21,150.505,151.205,148.04,148.75,289509
2024-03-22,150.17,152.55,150.17,151.78,263734
2024-03-25,150.915,151.45,148.83,151.17,284993
2024-03-26,151.145,153.19,151.03,151.84,275547
2024-03-27,152.08,152.665,150.17,151.95,207972
2024-03-28,151.88,152.66,151.39,152.26,184116
2024-04-01,151.935,156.985,151.93,156.47,383560
2024-04-02,154.76,155.99,153.53,155.96,214176
2024-04-03,154.96,156.55,154.295,156.49,216760
2024-04-04,155.05,156.15,151.91,151.99,387798
2024-04-05,151.35,154.84,151.17,153.89,272695
2024-04-08,154.31,156.63,154.04,156.18,223943
2024-04-09,157.41,159.87,156.66,158.11,208097
2024-04-10,158.0,158.16,156.2,157.585,301780
2024-04-11,158.49,161.11,157.97,160.78,206505
2024-04-12,159.51,161.69,158.6,159.25,287247
2024-04-15,160.37,160.75,156.19,156.33,332577
2024-04-16,155.675,157.2,155.145,155.98,221029
2024-04-17,157.19,158.65,156.185,156.87,206070
2024-04-18,156.91,158.485,156.21,157.49,238365
2024-04-19,157.53,157.97,153.925,155.7,318447
2024-04-22,156.25,159.17,155.675,157.96,213440
2024-04-23,158.59,160.39,158.025,159.82,183202
2024-04-24,159.19,161.38,158.92,161.1,214971
2024-04-25,153.48,158.23,152.95,157.96,546141
2024-04-26,175.99,176.385,171.49,173.61,798480
2024-04-29,170.62,171.34,167.065,167.86,529062
2024-04-30,167.55,169.74,164.56,164.625,232385
2024-05-01,165.865,168.77,164.95,165.57,248582
2024-05-02,166.675,168.52,165.88,168.52,321746
2024-05-03,169.555,169.675,165.01,169.0,454957
2024-05-06,169.105,169.89,167.92,169.83,183707
2024-05-07,170.35,173.44,170.075,172.92,320244
2024-05-08,170.73,171.88,170.535,171.13,147646
2024-05-09,171.3,172.21,169.965,171.54,152797
2024-05-10,170.03,171.13,167.915,170.29,250870
2024-05-13,165.8,170.9,165.8,170.9,282570
2024-05-14,171.62,172.71,170.47,171.88,278523
2024-05-15,172.24,174.04,172.135,173.92,198734
2024-05-16,174.595,176.32,174.06,175.46,206998
2024-05-17,175.31,177.48,175.04,177.34,165622
2024-05-20,177.335,179.87,177.335,178.52,221943
2024-05-21,178.36,179.82,177.485,179.57,216880
2024-05-22,178.41,178.755,176.79,178.03,178484
2024-05-23,178.925,179.88,174.67,175.105,216423
2024-05-24,176.64,177.295,175.32,176.355,408436
2024-05-28,176.47,178.49,176.31,178.06,375314
2024-05-29,176.92,178.23,176.36,177.4,159686
2024-05-30,176.61,176.62,173.255,173.55,174278
2024-05-31,173.18,174.375,171.0,173.99,318397
2024-06-03,173.93,175.65,172.5,174.42,136627
2024-06-04,174.475,175.14,173.34,175.05,94741
2024-06-05,176.315,177.77,175.36,177.02,188777
2024-06-06,177.925,178.66,177.29,178.34,128382
2024-06-07,178.36,179.29,175.86,175.88,290884
2024-06-10,176.705,178.305,174.39,176.71,201258
2024-06-11,177.69,178.32,175.49,178.22,118194
2024-06-12,179.775,182.055,177.78,179.54,164809
2024-06-13,177.61,178.48,176.7,176.7,93238
2024-06-14,176.01,178.655,175.99,178.36,88098
2024-06-17,176.935,179.765,176.6,178.81,157662
2024-06-18,178.6,178.875,175.63,176.47,225386
2024-06-20,176.78,178.67,176.515,177.72,141098
2024-06-21,178.155,182.5,178.145,180.35,387346
2024-06-24,181.3,182.02,180.25,180.77,291622
2024-06-25,181.2,185.75,181.2,185.55,267592
2024-06-26,184.2,185.92,184.025,185.33,131871
2024-06-27,185.645,187.45,185.51,186.75,146367
2024-06-28,185.885,186.56,183.34,183.395,126356
2024-07-01,184.41,185.31,182.74,184.52,77912
2024-07-02,183.52,186.92,183.15,186.605,99251
2024-07-03,186.2,187.55,185.48,187.33,91083
2024-07-05,187.73,192.25,187.73,191.89,98081
2024-07-08,191.34,191.605,189.335,190.42,136824
2024-07-09,192.18,192.79,190.305,190.49,80057
2024-07-10,190.725,193.275,190.64,192.64,117428
2024-07-11,191.425,192.3,186.9,187.32,220203
2024-07-12,186.85,188.69,186.15,186.78,182802
